Profile Data:
Time                    	UTC Time               	P                  	T    	 	Hu           	Ws   	Wd 	Geopot	Dewp.
[sec]                   	[HH:mm:ss]             	[hPa]              	[°C] 	 	[%]          	[m/s]	[°]	[m]   	[°C]
2216                    	17:09:47               	279.0              	-40.7	 	9            	14.7 	266	10072 	-60.1
2218                    	17:09:49               	278.6              	-40.8	 	9            	14.6 	266	10082 	-60.2
2220                    	17:09:51               	278.2              	-40.8	 	9            	14.5 	266	10091 	-60.2
2222                    	17:09:53               	277.8              	-40.9	 	9            	14.4 	266	10101 	-60.3
2224                    	17:09:55               	277.4              	-41.0	 	9            	14.4 	266	10111 	-60.3
2226                    	17:09:57               	277.0              	-41.0	 	9            	14.4 	266	10121 	-60.4
2228                    	17:09:59               	276.7              	-41.1	 	9            	14.4 	266	10130 	-60.4
2230                    	17:10:01               	276.3              	-41.2	 	9            	14.3 	266	10140 	-60.5
2232                    	17:10:03               	275.9              	-41.3	 	9            	14.3 	265	10149 	-60.6
2234                    	17:10:05               	275.5              	-41.3	 	9            	14.3 	265	10158 	-60.7
2236                    	17:10:07               	275.1              	-41.4	 	9            	14.3 	264	10167 	-60.7
2238                    	17:10:09               	274.8              	-41.4	 	9            	14.3 	264	10177 	-60.8
2240                    	17:10:11               	274.4              	-41.5	 	9            	14.3 	264	10186 	-60.9
2242                    	17:10:13               	274.0              	-41.6	 	9            	14.3 	263	10196 	-61.0
2244                    	17:10:15               	273.6              	-41.7	 	9            	14.3 	263	10205 	-61.1
2246                    	17:10:17               	273.2              	-41.7	 	9            	14.4 	263	10215 	-61.1
2248                    	17:10:19               	272.8              	-41.8	 	9            	14.4 	262	10224 	-61.2
2250                    	17:10:21               	272.4              	-41.9	 	9            	14.4 	262	10234 	-61.2
2252                    	17:10:23               	272.1              	-42.0	 	9            	14.5 	262	10244 	-61.3
2254                    	17:10:25               	271.7              	-42.1	 	9            	14.5 	263	10254 	-61.3
2256                    	17:10:27               	271.3              	-42.1	 	9            	14.5 	263	10263 	-61.3
2258                    	17:10:29               	270.9              	-42.2	 	9            	14.6 	263	10273 	-61.3
2260                    	17:10:31               	270.5              	-42.3	 	9            	14.6 	263	10283 	-61.3
2262                    	17:10:33               	270.1              	-42.4	 	9            	14.6 	263	10293 	-61.2
2264                    	17:10:35               	269.7              	-42.5	 	9            	14.5 	264	10304 	-61.4
2266                    	17:10:37               	269.3              	-42.6	 	9            	14.5 	264	10313 	-61.5
2268                    	17:10:39               	268.9              	-42.7	 	9            	14.5 	264	10323 	-61.5
2270                    	17:10:41               	268.5              	-42.8	 	9            	14.4 	265	10333 	-61.6
2272                    	17:10:43               	268.1              	-42.8	 	9            	14.3 	265	10343 	-61.7
2274                    	17:10:45               	267.7              	-42.9	 	9            	14.3 	265	10353 	-61.7
2276                    	17:10:47               	267.3              	-43.0	 	9            	14.2 	265	10363 	-61.7
2278                    	17:10:49               	266.9              	-43.1	 	9            	14.1 	265	10373 	-61.7
2280                    	17:10:51               	266.5              	-43.1	 	10           	14.1 	265	10383 	-61.7
2282                    	17:10:53               	266.1              	-43.2	 	10           	14.1 	265	10393 	-61.7
2284                    	17:10:55               	265.7              	-43.3	 	10           	14.2 	265	10403 	-61.7
2286                    	17:10:57               	265.3              	-43.4	 	10           	14.2 	265	10413 	-61.8
2288                    	17:10:59               	264.9              	-43.5	 	10           	14.2 	266	10423 	-61.8
2290                    	17:11:01               	264.5              	-43.6	 	10           	14.3 	266	10433 	-61.8
2292                    	17:11:03               	264.1              	-43.7	 	10           	14.4 	266	10444 	-61.9
2294                    	17:11:05               	263.7              	-43.8	 	10           	14.5 	266	10454 	-61.9
2296                    	17:11:07               	263.3              	-43.8	 	10           	14.6 	266	10464 	-62.0
2298                    	17:11:09               	262.9              	-43.9	 	10           	14.7 	266	10474 	-62.0
2300                    	17:11:11               	262.5              	-44.0	 	10           	14.7 	266	10484 	-62.0
2302                    	17:11:13               	262.1              	-44.1	 	10           	14.8 	266	10495 	-62.1
2304                    	17:11:15               	261.7              	-44.2	 	10           	14.8 	266	10506 	-62.1
2306                    	17:11:17               	261.2              	-44.3	 	10           	15.0 	266	10517 	-62.1
2308                    	17:11:19               	260.8              	-44.4	 	11           	15.1 	266	10528 	-62.0
2310                    	17:11:21               	260.4              	-44.4	 	11           	15.3 	266	10539 	-62.0
2312                    	17:11:23               	260.0              	-44.5	 	11           	15.4 	265	10550 	-62.0
2314                    	17:11:25               	259.6              	-44.6	 	11           	15.5 	265	10560 	-61.9
2316                    	17:11:27               	259.1              	-44.7	 	11           	15.6 	265	10571 	-61.9
2318                    	17:11:29               	258.7              	-44.8	 	11           	15.8 	265	10582 	-61.9
2320                    	17:11:31               	258.3              	-44.9	 	11           	16.0 	265	10592 	-61.8
2322                    	17:11:33               	257.9              	-44.9	 	12           	16.3 	265	10603 	-61.8
2324                    	17:11:35               	257.5              	-45.0	 	12           	16.5 	265	10614 	-61.9
2326                    	17:11:37               	257.0              	-45.1	 	12           	16.6 	265	10625 	-61.9
2328                    	17:11:39               	256.6              	-45.2	 	12           	16.7 	265	10636 	-61.9
2330                    	17:11:41               	256.2              	-45.2	 	12           	16.8 	265	10647 	-62.0
2332                    	17:11:43               	255.8              	-45.3	 	12           	17.1 	265	10658 	-62.0
2334                    	17:11:45               	255.4              	-45.4	 	12           	17.3 	265	10669 	-62.0
2336                    	17:11:47               	254.9              	-45.5	 	12           	17.5 	265	10680 	-62.0
2338                    	17:11:49               	254.5              	-45.5	 	12           	17.7 	265	10691 	-62.1
2340                    	17:11:51               	254.1              	-45.6	 	12           	17.8 	265	10703 	-62.2
2342                    	17:11:53               	253.6              	-45.7	 	12           	17.9 	265	10714 	-62.2
2344                    	17:11:55               	253.2              	-45.8	 	12           	18.0 	265	10726 	-62.2
2346                    	17:11:57               	252.7              	-45.8	 	12           	18.2 	265	10738 	-62.3
2348                    	17:11:59               	252.3              	-45.9	 	12           	18.4 	265	10750 	-62.4
2350                    	17:12:01               	251.8              	-46.0	 	12           	18.6 	265	10762 	-62.4
2352                    	17:12:03               	251.4              	-46.0	 	12           	18.7 	265	10774 	-62.5
2354                    	17:12:05               	250.9              	-46.1	 	12           	18.8 	265	10786 	-62.5
